[2026-04-29T13:14:46.655521] seq_id=98, LNA=1, Filter=2, Center=1, Mixer=0.470dBm, IFAmp=16.934dB, EVM=97.586%, Status=0
[2026-04-29T13:14:46.835362] seq_id=99, LNA=1, Filter=2, Center=1, Mixer=0.473dBm, IFAmp=16.906dB, EVM=97.572%, Status=0
[2026-04-29T13:14:46.977328] seq_id=100, LNA=1, Filter=2, Center=1, Mixer=0.471dBm, IFAmp=16.928dB, EVM=97.561%, Status=0
[2026-04-29T13:14:47.109166] seq_id=101, LNA=1, Filter=2, Center=1, Mixer=0.488dBm, IFAmp=16.862dB, EVM=97.586%, Status=0
[2026-04-29T13:14:47.293677] seq_id=102, LNA=1, Filter=2, Center=1, Mixer=0.480dBm, IFAmp=16.830dB, EVM=97.560%, Status=0
[2026-04-29T13:14:47.420970] seq_id=103, LNA=1, Filter=2, Center=1, Mixer=0.480dBm, IFAmp=16.911dB, EVM=97.575%, Status=0
[2026-04-29T13:14:47.548414] seq_id=104, LNA=1, Filter=2, Center=1, Mixer=0.484dBm, IFAmp=16.866dB, EVM=97.558%, Status=0
[2026-04-29T13:14:47.674474] seq_id=105, LNA=1, Filter=2, Center=1, Mixer=0.477dBm, IFAmp=16.873dB, EVM=97.563%, Status=0
[2026-04-29T13:14:47.819872] seq_id=106, LNA=1, Filter=2, Center=1, Mixer=0.496dBm, IFAmp=16.831dB, EVM=97.572%, Status=0
[2026-04-29T13:14:47.969241] seq_id=107, LNA=1, Filter=2, Center=1, Mixer=0.481dBm, IFAmp=16.882dB, EVM=97.561%, Status=0
[2026-04-29T13:14:48.102742] seq_id=108, LNA=1, Filter=2, Center=1, Mixer=0.474dBm, IFAmp=16.832dB, EVM=97.564%, Status=0
[2026-04-29T13:14:48.288427] seq_id=109, LNA=1, Filter=2, Center=1, Mixer=0.477dBm, IFAmp=16.897dB, EVM=97.570%, Status=0
[2026-04-29T13:14:48.418345] seq_id=110, LNA=1, Filter=2, Center=1, Mixer=0.479dBm, IFAmp=16.855dB, EVM=97.565%, Status=0
[2026-04-29T13:14:48.546811] seq_id=111, LNA=1, Filter=2, Center=1, Mixer=0.475dBm, IFAmp=16.856dB, EVM=97.560%, Status=0
[2026-04-29T13:14:48.675917] seq_id=112, LNA=1, Filter=2, Center=1, Mixer=0.500dBm, IFAmp=16.889dB, EVM=97.570%, Status=0
[2026-04-29T13:14:48.837852] seq_id=113, LNA=1, Filter=2, Center=1, Mixer=0.480dBm, IFAmp=16.868dB, EVM=97.574%, Status=0
[2026-04-29T13:14:49.021009] seq_id=114, LNA=1, Filter=2, Center=1, Mixer=0.471dBm, IFAmp=16.905dB, EVM=97.545%, Status=0
[2026-04-29T13:14:49.160806] seq_id=115, LNA=1, Filter=2, Center=1, Mixer=0.465dBm, IFAmp=16.878dB, EVM=97.556%, Status=0
[2026-04-29T13:14:49.290863] seq_id=116, LNA=1, Filter=2, Center=1, Mixer=0.501dBm, IFAmp=16.886dB, EVM=97.578%, Status=0
[2026-04-29T13:14:49.419629] seq_id=117, LNA=1, Filter=2, Center=1, Mixer=0.478dBm, IFAmp=16.808dB, EVM=97.567%, Status=0
[2026-04-29T13:14:49.547715] seq_id=118, LNA=1, Filter=1, Center=1, Mixer=0.274dBm, IFAmp=16.780dB, EVM=97.520%, Status=0
[2026-04-29T13:14:49.732970] seq_id=119, LNA=1, Filter=1, Center=1, Mixer=0.272dBm, IFAmp=16.812dB, EVM=97.548%, Status=0
[2026-04-29T13:14:49.916574] seq_id=120, LNA=1, Filter=1, Center=1, Mixer=0.279dBm, IFAmp=16.759dB, EVM=97.545%, Status=0
[2026-04-29T13:14:50.043762] seq_id=121, LNA=1, Filter=1, Center=1, Mixer=0.274dBm, IFAmp=16.794dB, EVM=97.531%, Status=0
[2026-04-29T13:14:50.210018] seq_id=122, LNA=1, Filter=1, Center=1, Mixer=0.291dBm, IFAmp=16.749dB, EVM=97.550%, Status=0
[2026-04-29T13:14:50.391325] seq_id=123, LNA=1, Filter=1, Center=1, Mixer=0.268dBm, IFAmp=16.778dB, EVM=97.526%, Status=0
[2026-04-29T13:14:50.523168] seq_id=124, LNA=1, Filter=1, Center=1, Mixer=0.268dBm, IFAmp=16.843dB, EVM=97.548%, Status=0
[2026-04-29T13:14:50.704325] seq_id=125, LNA=1, Filter=1, Center=1, Mixer=0.263dBm, IFAmp=16.802dB, EVM=97.548%, Status=0
[2026-04-29T13:14:50.834736] seq_id=126, LNA=1, Filter=1, Center=1, Mixer=0.281dBm, IFAmp=16.781dB, EVM=97.546%, Status=0
[2026-04-29T13:14:50.959762] seq_id=127, LNA=1, Filter=1, Center=1, Mixer=0.249dBm, IFAmp=16.826dB, EVM=97.551%, Status=0
[2026-04-29T13:14:51.089724] seq_id=128, LNA=1, Filter=1, Center=1, Mixer=0.264dBm, IFAmp=16.787dB, EVM=97.549%, Status=0
[2026-04-29T13:14:51.273879] seq_id=129, LNA=1, Filter=1, Center=1, Mixer=0.281dBm, IFAmp=16.743dB, EVM=97.533%, Status=0
[2026-04-29T13:14:51.456477] seq_id=130, LNA=1, Filter=1, Center=1, Mixer=0.279dBm, IFAmp=16.753dB, EVM=97.551%, Status=0
[2026-04-29T13:14:51.600995] seq_id=131, LNA=1, Filter=1, Center=1, Mixer=0.254dBm, IFAmp=16.822dB, EVM=97.541%, Status=0
[2026-04-29T13:14:51.788096] seq_id=132, LNA=1, Filter=1, Center=1, Mixer=0.265dBm, IFAmp=16.792dB, EVM=97.540%, Status=0
[2026-04-29T13:14:51.973438] seq_id=133, LNA=1, Filter=1, Center=1, Mixer=0.270dBm, IFAmp=16.766dB, EVM=97.556%, Status=0
[2026-04-29T13:14:52.158012] seq_id=134, LNA=1, Filter=1, Center=1, Mixer=0.280dBm, IFAmp=16.775dB, EVM=97.534%, Status=0
[2026-04-29T13:14:52.287828] seq_id=135, LNA=1, Filter=1, Center=1, Mixer=0.241dBm, IFAmp=16.858dB, EVM=97.524%, Status=0
[2026-04-29T13:14:52.413235] seq_id=136, LNA=1, Filter=1, Center=1, Mixer=0.267dBm, IFAmp=16.784dB, EVM=97.544%, Status=0
[2026-04-29T13:14:52.538800] seq_id=137, LNA=1, Filter=1, Center=1, Mixer=0.272dBm, IFAmp=16.792dB, EVM=97.548%, Status=0
[2026-04-29T13:14:52.663311] seq_id=138, LNA=1, Filter=1, Center=1, Mixer=0.273dBm, IFAmp=16.781dB, EVM=97.527%, Status=0
[2026-04-29T13:14:52.810156] seq_id=139, LNA=1, Filter=1, Center=1, Mixer=0.270dBm, IFAmp=16.809dB, EVM=97.556%, Status=0
[2026-04-29T13:14:52.993672] seq_id=140, LNA=1, Filter=0, Center=1, Mixer=0.371dBm, IFAmp=16.478dB, EVM=97.601%, Status=0
[2026-04-29T13:14:53.124972] seq_id=141, LNA=1, Filter=0, Center=1, Mixer=0.326dBm, IFAmp=16.560dB, EVM=97.605%, Status=0
[2026-04-29T13:14:53.256082] seq_id=142, LNA=1, Filter=0, Center=1, Mixer=0.314dBm, IFAmp=16.593dB, EVM=97.554%, Status=0
[2026-04-29T13:14:53.442419] seq_id=143, LNA=1, Filter=0, Center=1, Mixer=0.311dBm, IFAmp=16.601dB, EVM=97.525%, Status=0
[2026-04-29T13:14:53.568959] seq_id=144, LNA=1, Filter=0, Center=1, Mixer=0.331dBm, IFAmp=16.585dB, EVM=97.584%, Status=0
[2026-04-29T13:14:53.696177] seq_id=145, LNA=1, Filter=0, Center=1, Mixer=0.308dBm, IFAmp=16.630dB, EVM=97.527%, Status=0
[2026-04-29T13:14:53.879752] seq_id=146, LNA=1, Filter=0, Center=1, Mixer=0.347dBm, IFAmp=16.521dB, EVM=97.577%, Status=0
[2026-04-29T13:14:54.011164] seq_id=147, LNA=1, Filter=0, Center=1, Mixer=0.293dBm, IFAmp=16.660dB, EVM=97.545%, Status=0
[2026-04-29T13:14:54.191341] seq_id=148, LNA=1, Filter=0, Center=1, Mixer=0.341dBm, IFAmp=16.513dB, EVM=97.585%, Status=0
[2026-04-29T13:14:54.323575] seq_id=149, LNA=1, Filter=0, Center=1, Mixer=0.333dBm, IFAmp=16.555dB, EVM=97.618%, Status=0
[2026-04-29T13:14:54.478388] seq_id=150, LNA=1, Filter=0, Center=1, Mixer=0.327dBm, IFAmp=16.574dB, EVM=97.558%, Status=0
[2026-04-29T13:14:54.662845] seq_id=151, LNA=1, Filter=0, Center=1, Mixer=0.308dBm, IFAmp=16.622dB, EVM=97.518%, Status=0
[2026-04-29T13:14:54.844647] seq_id=152, LNA=1, Filter=0, Center=1, Mixer=0.325dBm, IFAmp=16.554dB, EVM=97.587%, Status=0
[2026-04-29T13:14:55.029383] seq_id=153, LNA=1, Filter=0, Center=1, Mixer=0.354dBm, IFAmp=16.522dB, EVM=97.637%, Status=0
[2026-04-29T13:14:55.179560] seq_id=154, LNA=1, Filter=0, Center=1, Mixer=0.354dBm, IFAmp=16.511dB, EVM=97.580%, Status=0
[2026-04-29T13:14:55.306928] seq_id=155, LNA=1, Filter=0, Center=1, Mixer=0.352dBm, IFAmp=16.523dB, EVM=97.549%, Status=0
[2026-04-29T13:14:55.429613] seq_id=156, LNA=1, Filter=0, Center=1, Mixer=0.325dBm, IFAmp=16.568dB, EVM=97.598%, Status=0
[2026-04-29T13:14:55.556156] seq_id=157, LNA=1, Filter=0, Center=1, Mixer=0.368dBm, IFAmp=16.481dB, EVM=97.625%, Status=0
[2026-04-29T13:14:55.681777] seq_id=158, LNA=1, Filter=0, Center=1, Mixer=0.308dBm, IFAmp=16.604dB, EVM=97.557%, Status=0
[2026-04-29T13:14:55.806664] seq_id=159, LNA=1, Filter=0, Center=1, Mixer=0.346dBm, IFAmp=16.530dB, EVM=97.607%, Status=0
[2026-04-29T13:14:55.987511] seq_id=160, LNA=1, Filter=0, Center=1, Mixer=0.331dBm, IFAmp=16.563dB, EVM=97.582%, Status=0
[2026-04-29T13:14:56.121420] seq_id=161, LNA=1, Filter=0, Center=1, Mixer=0.357dBm, IFAmp=16.481dB, EVM=97.565%, Status=0
[2026-04-29T13:14:56.255770] seq_id=162, LNA=1, Filter=0, Center=1, Mixer=0.315dBm, IFAmp=16.607dB, EVM=97.553%, Status=0
[2026-04-29T13:14:56.440829] seq_id=163, LNA=1, Filter=0, Center=1, Mixer=0.304dBm, IFAmp=16.594dB, EVM=97.556%, Status=0
[2026-04-29T13:14:56.570114] seq_id=164, LNA=1, Filter=0, Center=1, Mixer=0.345dBm, IFAmp=16.512dB, EVM=97.602%, Status=0
[2026-04-29T13:14:56.755777] seq_id=165, LNA=1, Filter=0, Center=1, Mixer=0.304dBm, IFAmp=16.631dB, EVM=97.533%, Status=0
[2026-04-29T13:14:56.938807] seq_id=166, LNA=1, Filter=0, Center=1, Mixer=0.346dBm, IFAmp=16.543dB, EVM=97.580%, Status=0
[2026-04-29T13:14:57.125491] seq_id=167, LNA=1, Filter=0, Center=1, Mixer=2.688dBm, IFAmp=13.180dB, EVM=96.599%, Status=0
[2026-04-29T13:14:57.309548] seq_id=168, LNA=1, Filter=0, Center=1, Mixer=2.636dBm, IFAmp=13.233dB, EVM=96.596%, Status=0
[2026-04-29T13:14:57.493810] seq_id=169, LNA=1, Filter=0, Center=1, Mixer=2.651dBm, IFAmp=13.222dB, EVM=96.545%, Status=0
[2026-04-29T13:14:57.619127] seq_id=170, LNA=1, Filter=0, Center=1, Mixer=2.595dBm, IFAmp=13.295dB, EVM=96.541%, Status=0
[2026-04-29T13:14:57.760948] seq_id=171, LNA=1, Filter=0, Center=1, Mixer=2.673dBm, IFAmp=13.219dB, EVM=96.562%, Status=0
[2026-04-29T13:14:57.887896] seq_id=172, LNA=1, Filter=0, Center=1, Mixer=5.303dBm, IFAmp=5.479dB, EVM=88.067%, Status=0
[2026-04-29T13:14:58.070568] seq_id=173, LNA=1, Filter=0, Center=1, Mixer=5.045dBm, IFAmp=5.167dB, EVM=86.204%, Status=0
[2026-04-29T13:14:58.253121] seq_id=174, LNA=1, Filter=0, Center=1, Mixer=5.115dBm, IFAmp=5.086dB, EVM=85.942%, Status=0
[2026-04-29T13:14:58.435893] seq_id=175, LNA=1, Filter=0, Center=1, Mixer=2.810dBm, IFAmp=2.436dB, EVM=75.465%, Status=0
[2026-04-29T13:14:58.619648] seq_id=176, LNA=1, Filter=0, Center=1, Mixer=2.779dBm, IFAmp=2.453dB, EVM=75.578%, Status=0
[2026-04-29T13:14:58.747124] seq_id=177, LNA=1, Filter=0, Center=1, Mixer=2.762dBm, IFAmp=2.441dB, EVM=75.557%, Status=0
[2026-04-29T13:14:58.930659] seq_id=178, LNA=1, Filter=0, Center=1, Mixer=2.666dBm, IFAmp=2.543dB, EVM=75.747%, Status=0
[2026-04-29T13:14:59.112573] seq_id=179, LNA=1, Filter=0, Center=1, Mixer=2.670dBm, IFAmp=2.616dB, EVM=75.975%, Status=0
[2026-04-29T13:14:59.253874] seq_id=180, LNA=1, Filter=0, Center=1, Mixer=2.717dBm, IFAmp=2.486dB, EVM=75.713%, Status=0
[2026-04-29T13:14:59.435671] seq_id=181, LNA=1, Filter=0, Center=1, Mixer=2.649dBm, IFAmp=2.524dB, EVM=75.866%, Status=0
[2026-04-29T13:14:59.616374] seq_id=182, LNA=1, Filter=0, Center=1, Mixer=2.715dBm, IFAmp=2.436dB, EVM=75.729%, Status=0
[2026-04-29T13:14:59.800659] seq_id=183, LNA=1, Filter=0, Center=1, Mixer=2.755dBm, IFAmp=2.430dB, EVM=75.563%, Status=0
[2026-04-29T13:14:59.982093] seq_id=184, LNA=1, Filter=0, Center=1, Mixer=2.762dBm, IFAmp=2.456dB, EVM=75.858%, Status=0
[2026-04-29T13:15:00.160556] seq_id=185, LNA=1, Filter=0, Center=1, Mixer=2.706dBm, IFAmp=2.533dB, EVM=75.943%, Status=0
[2026-04-29T13:15:00.343281] seq_id=186, LNA=1, Filter=0, Center=1, Mixer=2.749dBm, IFAmp=2.433dB, EVM=75.457%, Status=0
[2026-04-29T13:15:00.523951] seq_id=187, LNA=1, Filter=0, Center=1, Mixer=2.754dBm, IFAmp=2.478dB, EVM=75.396%, Status=0
[2026-04-29T13:15:00.708042] seq_id=188, LNA=1, Filter=0, Center=1, Mixer=2.662dBm, IFAmp=2.581dB, EVM=75.977%, Status=0
[2026-04-29T13:15:00.892438] seq_id=189, LNA=1, Filter=0, Center=1, Mixer=2.703dBm, IFAmp=2.516dB, EVM=75.788%, Status=0
[2026-04-29T13:15:01.079333] seq_id=190, LNA=1, Filter=0, Center=1, Mixer=2.729dBm, IFAmp=2.468dB, EVM=75.593%, Status=0
[2026-04-29T13:15:01.260641] seq_id=191, LNA=1, Filter=0, Center=1, Mixer=2.786dBm, IFAmp=2.300dB, EVM=75.240%, Status=0
[2026-04-29T13:15:01.442282] seq_id=192, LNA=1, Filter=0, Center=1, Mixer=2.638dBm, IFAmp=2.585dB, EVM=75.955%, Status=0
[2026-04-29T13:15:01.625833] seq_id=193, LNA=1, Filter=0, Center=1, Mixer=2.709dBm, IFAmp=2.563dB, EVM=75.727%, Status=0
[2026-04-29T13:15:01.806793] seq_id=194, LNA=1, Filter=0, Center=1, Mixer=2.615dBm, IFAmp=2.558dB, EVM=76.031%, Status=0
[2026-04-29T13:15:01.990640] seq_id=195, LNA=1, Filter=0, Center=1, Mixer=2.785dBm, IFAmp=2.489dB, EVM=75.502%, Status=0
[2026-04-29T13:15:02.158519] seq_id=196, LNA=1, Filter=0, Center=1, Mixer=2.722dBm, IFAmp=2.550dB, EVM=75.941%, Status=0
[2026-04-29T13:15:02.290668] seq_id=197, LNA=1, Filter=0, Center=1, Mixer=2.739dBm, IFAmp=2.480dB, EVM=75.529%, Status=0
[2026-04-29T13:15:02.419467] seq_id=198, LNA=1, Filter=0, Center=1, Mixer=2.726dBm, IFAmp=2.487dB, EVM=75.741%, Status=0
[2026-04-29T13:15:02.545570] seq_id=199, LNA=1, Filter=0, Center=1, Mixer=2.641dBm, IFAmp=2.614dB, EVM=76.067%, Status=0
[2026-04-29T13:15:02.672580] seq_id=200, LNA=1, Filter=0, Center=1, Mixer=2.683dBm, IFAmp=2.630dB, EVM=76.010%, Status=0
[2026-04-29T13:15:02.801168] seq_id=201, LNA=1, Filter=0, Center=1, Mixer=2.773dBm, IFAmp=2.429dB, EVM=75.376%, Status=0
[2026-04-29T13:15:02.982020] seq_id=202, LNA=1, Filter=0, Center=1, Mixer=2.658dBm, IFAmp=2.697dB, EVM=76.185%, Status=0
[2026-04-29T13:15:03.144527] seq_id=203, LNA=1, Filter=0, Center=1, Mixer=2.799dBm, IFAmp=2.366dB, EVM=75.313%, Status=0
[2026-04-29T13:15:03.325062] seq_id=204, LNA=1, Filter=0, Center=1, Mixer=2.674dBm, IFAmp=2.597dB, EVM=76.078%, Status=0
[2026-04-29T13:15:03.451839] seq_id=205, LNA=1, Filter=0, Center=1, Mixer=2.639dBm, IFAmp=2.632dB, EVM=76.119%, Status=0
[2026-04-29T13:15:03.581136] seq_id=206, LNA=1, Filter=0, Center=1, Mixer=2.661dBm, IFAmp=2.530dB, EVM=76.013%, Status=0
[2026-04-29T13:15:03.706372] seq_id=207, LNA=1, Filter=0, Center=1, Mixer=2.672dBm, IFAmp=2.554dB, EVM=75.864%, Status=0
[2026-04-29T13:15:03.835363] seq_id=208, LNA=1, Filter=0, Center=1, Mixer=2.674dBm, IFAmp=2.659dB, EVM=76.039%, Status=0
[2026-04-29T13:15:03.992489] seq_id=209, LNA=1, Filter=0, Center=1, Mixer=2.847dBm, IFAmp=2.310dB, EVM=75.110%, Status=0
[2026-04-29T13:15:04.175707] seq_id=210, LNA=1, Filter=0, Center=1, Mixer=2.697dBm, IFAmp=2.530dB, EVM=75.854%, Status=0
[2026-04-29T13:15:04.360744] seq_id=211, LNA=1, Filter=0, Center=1, Mixer=2.651dBm, IFAmp=2.643dB, EVM=76.251%, Status=0
[2026-04-29T13:15:04.542613] seq_id=212, LNA=1, Filter=0, Center=1, Mixer=2.759dBm, IFAmp=2.350dB, EVM=75.399%, Status=0
[2026-04-29T13:15:04.670548] seq_id=213, LNA=1, Filter=0, Center=1, Mixer=2.833dBm, IFAmp=2.318dB, EVM=75.077%, Status=0
[2026-04-29T13:15:04.795484] seq_id=214, LNA=1, Filter=0, Center=1, Mixer=2.740dBm, IFAmp=2.490dB, EVM=75.781%, Status=0
[2026-04-29T13:15:04.921284] seq_id=215, LNA=1, Filter=0, Center=1, Mixer=2.764dBm, IFAmp=2.503dB, EVM=75.545%, Status=0
[2026-04-29T13:15:05.048020] seq_id=216, LNA=1, Filter=0, Center=1, Mixer=2.701dBm, IFAmp=2.505dB, EVM=75.738%, Status=0
[2026-04-29T13:15:05.227947] seq_id=217, LNA=1, Filter=0, Center=1, Mixer=2.708dBm, IFAmp=2.537dB, EVM=75.792%, Status=0
[2026-04-29T13:15:05.412462] seq_id=218, LNA=1, Filter=0, Center=1, Mixer=2.670dBm, IFAmp=2.561dB, EVM=75.981%, Status=0
[2026-04-29T13:15:05.594531] seq_id=219, LNA=1, Filter=0, Center=1, Mixer=2.649dBm, IFAmp=2.617dB, EVM=75.957%, Status=0
[2026-04-29T13:15:05.776146] seq_id=220, LNA=1, Filter=0, Center=1, Mixer=2.761dBm, IFAmp=2.369dB, EVM=75.354%, Status=0
[2026-04-29T13:15:05.959518] seq_id=221, LNA=1, Filter=0, Center=1, Mixer=2.789dBm, IFAmp=2.378dB, EVM=75.340%, Status=0
[2026-04-29T13:15:06.142799] seq_id=222, LNA=1, Filter=0, Center=1, Mixer=2.644dBm, IFAmp=2.619dB, EVM=76.141%, Status=0
[2026-04-29T13:15:06.325279] seq_id=223, LNA=1, Filter=0, Center=1, Mixer=2.784dBm, IFAmp=2.357dB, EVM=75.590%, Status=0
[2026-04-29T13:15:06.451836] seq_id=224, LNA=1, Filter=0, Center=1, Mixer=2.632dBm, IFAmp=2.611dB, EVM=76.191%, Status=0
[2026-04-29T13:15:06.593033] seq_id=225, LNA=1, Filter=0, Center=1, Mixer=2.804dBm, IFAmp=2.440dB, EVM=75.434%, Status=0
[2026-04-29T13:15:06.776359] seq_id=226, LNA=1, Filter=0, Center=1, Mixer=2.652dBm, IFAmp=2.548dB, EVM=76.032%, Status=0
[2026-04-29T13:15:06.908597] seq_id=227, LNA=1, Filter=0, Center=1, Mixer=2.872dBm, IFAmp=2.370dB, EVM=75.109%, Status=0
[2026-04-29T13:15:07.070546] seq_id=228, LNA=1, Filter=0, Center=1, Mixer=2.744dBm, IFAmp=2.346dB, EVM=75.205%, Status=0
[2026-04-29T13:15:07.255587] seq_id=229, LNA=1, Filter=0, Center=1, Mixer=2.846dBm, IFAmp=2.435dB, EVM=75.246%, Status=0
[2026-04-29T13:15:07.394207] seq_id=230, LNA=1, Filter=0, Center=1, Mixer=2.656dBm, IFAmp=2.540dB, EVM=75.888%, Status=0
[2026-04-29T13:15:07.524861] seq_id=231, LNA=1, Filter=0, Center=1, Mixer=2.696dBm, IFAmp=2.485dB, EVM=75.561%, Status=0
[2026-04-29T13:15:07.707488] seq_id=232, LNA=1, Filter=0, Center=1, Mixer=2.706dBm, IFAmp=2.506dB, EVM=75.742%, Status=0
[2026-04-29T13:15:07.889181] seq_id=233, LNA=1, Filter=0, Center=1, Mixer=2.733dBm, IFAmp=2.545dB, EVM=75.728%, Status=0
[2026-04-29T13:15:08.018059] seq_id=234, LNA=1, Filter=0, Center=1, Mixer=2.758dBm, IFAmp=2.526dB, EVM=75.818%, Status=0
[2026-04-29T13:15:08.141515] seq_id=235, LNA=1, Filter=0, Center=1, Mixer=2.711dBm, IFAmp=2.599dB, EVM=76.055%, Status=0
[2026-04-29T13:15:08.320584] seq_id=236, LNA=1, Filter=0, Center=1, Mixer=2.679dBm, IFAmp=2.486dB, EVM=75.836%, Status=0
[2026-04-29T13:15:08.445940] seq_id=237, LNA=1, Filter=0, Center=1, Mixer=2.691dBm, IFAmp=2.574dB, EVM=75.908%, Status=0
[2026-04-29T13:15:08.574597] seq_id=238, LNA=1, Filter=0, Center=1, Mixer=2.855dBm, IFAmp=2.380dB, EVM=75.082%, Status=0
[2026-04-29T13:15:08.756966] seq_id=239, LNA=1, Filter=0, Center=1, Mixer=2.671dBm, IFAmp=2.573dB, EVM=75.916%, Status=0
[2026-04-29T13:15:08.912409] seq_id=240, LNA=1, Filter=0, Center=1, Mixer=2.703dBm, IFAmp=2.562dB, EVM=75.883%, Status=0
[2026-04-29T13:15:09.094030] seq_id=241, LNA=1, Filter=0, Center=1, Mixer=2.741dBm, IFAmp=2.537dB, EVM=75.682%, Status=0
[2026-04-29T13:15:09.276700] seq_id=242, LNA=1, Filter=0, Center=1, Mixer=2.687dBm, IFAmp=2.506dB, EVM=75.944%, Status=0
[2026-04-29T13:15:09.402524] seq_id=243, LNA=1, Filter=0, Center=1, Mixer=2.709dBm, IFAmp=2.552dB, EVM=75.843%, Status=0
[2026-04-29T13:15:09.585746] seq_id=244, LNA=1, Filter=0, Center=1, Mixer=2.727dBm, IFAmp=2.539dB, EVM=75.899%, Status=0
[2026-04-29T13:15:09.712786] seq_id=245, LNA=1, Filter=0, Center=1, Mixer=2.709dBm, IFAmp=2.550dB, EVM=75.790%, Status=0
[2026-04-29T13:15:09.838002] seq_id=246, LNA=1, Filter=0, Center=1, Mixer=2.687dBm, IFAmp=2.452dB, EVM=75.810%, Status=0
[2026-04-29T13:15:10.021124] seq_id=247, LNA=1, Filter=0, Center=1, Mixer=2.794dBm, IFAmp=2.344dB, EVM=75.151%, Status=0
[2026-04-29T13:15:10.152539] seq_id=248, LNA=1, Filter=0, Center=1, Mixer=2.746dBm, IFAmp=2.473dB, EVM=75.573%, Status=0
[2026-04-29T13:15:10.291077] seq_id=249, LNA=1, Filter=0, Center=1, Mixer=2.707dBm, IFAmp=2.426dB, EVM=75.499%, Status=0
[2026-04-29T13:15:10.478104] seq_id=250, LNA=1, Filter=0, Center=1, Mixer=2.692dBm, IFAmp=2.534dB, EVM=75.723%, Status=0
[2026-04-29T13:15:10.660844] seq_id=251, LNA=1, Filter=0, Center=1, Mixer=2.618dBm, IFAmp=2.651dB, EVM=76.326%, Status=0
[2026-04-29T13:15:10.842436] seq_id=252, LNA=1, Filter=0, Center=1, Mixer=2.793dBm, IFAmp=2.469dB, EVM=75.424%, Status=0
[2026-04-29T13:15:11.024545] seq_id=253, LNA=1, Filter=0, Center=1, Mixer=2.800dBm, IFAmp=2.475dB, EVM=75.443%, Status=0
[2026-04-29T13:15:11.207440] seq_id=254, LNA=1, Filter=0, Center=1, Mixer=2.805dBm, IFAmp=2.442dB, EVM=75.392%, Status=0
[2026-04-29T13:15:11.361390] seq_id=255, LNA=1, Filter=0, Center=1, Mixer=2.692dBm, IFAmp=2.556dB, EVM=75.706%, Status=0
[2026-04-29T13:15:11.542884] seq_id=256, LNA=1, Filter=0, Center=1, Mixer=2.716dBm, IFAmp=2.559dB, EVM=75.845%, Status=0
[2026-04-29T13:15:11.724627] seq_id=257, LNA=1, Filter=0, Center=1, Mixer=2.618dBm, IFAmp=2.587dB, EVM=76.177%, Status=0
[2026-04-29T13:15:11.855418] seq_id=258, LNA=1, Filter=0, Center=1, Mixer=2.700dBm, IFAmp=2.505dB, EVM=75.786%, Status=0
[2026-04-29T13:15:11.997038] seq_id=259, LNA=1, Filter=0, Center=1, Mixer=2.623dBm, IFAmp=2.685dB, EVM=76.368%, Status=0
[2026-04-29T13:15:12.179957] seq_id=260, LNA=1, Filter=0, Center=1, Mixer=2.699dBm, IFAmp=2.475dB, EVM=75.678%, Status=0
[2026-04-29T13:15:12.361643] seq_id=261, LNA=1, Filter=0, Center=1, Mixer=2.711dBm, IFAmp=2.490dB, EVM=75.560%, Status=0
[2026-04-29T13:15:12.544848] seq_id=262, LNA=1, Filter=0, Center=1, Mixer=2.628dBm, IFAmp=2.582dB, EVM=76.029%, Status=0
[2026-04-29T13:15:12.675782] seq_id=263, LNA=1, Filter=0, Center=1, Mixer=2.669dBm, IFAmp=2.570dB, EVM=76.016%, Status=0
[2026-04-29T13:15:12.858233] seq_id=264, LNA=1, Filter=0, Center=1, Mixer=2.674dBm, IFAmp=2.532dB, EVM=76.020%, Status=0
[2026-04-29T13:15:13.040402] seq_id=265, LNA=1, Filter=0, Center=1, Mixer=2.701dBm, IFAmp=2.547dB, EVM=75.815%, Status=0
[2026-04-29T13:15:13.222102] seq_id=266, LNA=1, Filter=0, Center=1, Mixer=2.739dBm, IFAmp=2.431dB, EVM=75.480%, Status=0
[2026-04-29T13:15:13.358433] seq_id=267, LNA=1, Filter=0, Center=1, Mixer=2.679dBm, IFAmp=2.588dB, EVM=76.008%, Status=0
[2026-04-29T13:15:13.488995] seq_id=268, LNA=1, Filter=0, Center=1, Mixer=2.683dBm, IFAmp=2.548dB, EVM=75.932%, Status=0
[2026-04-29T13:15:13.616770] seq_id=269, LNA=1, Filter=0, Center=1, Mixer=2.766dBm, IFAmp=2.485dB, EVM=75.482%, Status=0
[2026-04-29T13:15:13.739813] seq_id=270, LNA=1, Filter=0, Center=1, Mixer=2.707dBm, IFAmp=2.548dB, EVM=75.710%, Status=0
[2026-04-29T13:15:13.874335] seq_id=271, LNA=1, Filter=0, Center=1, Mixer=2.662dBm, IFAmp=2.521dB, EVM=75.775%, Status=0
[2026-04-29T13:15:14.060153] seq_id=272, LNA=1, Filter=0, Center=1, Mixer=2.794dBm, IFAmp=2.396dB, EVM=75.442%, Status=0
[2026-04-29T13:15:14.212816] seq_id=273, LNA=1, Filter=0, Center=1, Mixer=2.669dBm, IFAmp=2.521dB, EVM=76.029%, Status=0
[2026-04-29T13:15:14.341431] seq_id=274, LNA=1, Filter=0, Center=1, Mixer=2.827dBm, IFAmp=2.474dB, EVM=75.426%, Status=0
